flight_status,flight_status_raw,has_filtered_state,sensor_timestamp,sensor_altitude_feet,sensor_accel_bno_x,sensor_accel_bno_y,sensor_accel_bno_z,sensor_accel_icm_x,sensor_accel_icm_y,sensor_accel_icm_z,sensor_quat_w,sensor_quat_x,sensor_quat_y,sensor_quat_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_has_quaternion,state_time,state_position_x,state_position_y,state_position_z,state_velocity_x,state_velocity_y,state_velocity_z,state_acceleration_x,state_acceleration_y,state_acceleration_z,state_inertial_acceleration_x,state_inertial_acceleration_y,state_inertial_acceleration_z,state_zenith,state_apogee_estimate
ground,0,True,210.06256103515625,733.9158935546875,9.619999885559082,0.07000000029802322,-1.659999966621399,9.619999885559082,0.07000000029802322,-1.659999966621399,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0625,-0.1875,0.0,True,210.06256103515625,nan,nan,285.44146728515625,nan,nan,87.0649185180664,nan,nan,-11.208561897277832,9.66181468963623,0.07000000029802322,-11.202885627746582,0.003049316583201289,0.0
ground,0,False,210.060546875,733.742431640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,210.07273864746094,-28656.65625,9.600000381469727,0.07000000029802322,-1.659999966621399,9.600000381469727,0.07000000029802322,-1.659999966621399,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0,0.1875,0.0,True,210.07273864746094,nan,nan,121.39088439941406,nan,nan,-32.78070068359375,nan,nan,-11.8529634475708,9.641822814941406,0.07000000029802322,-11.2034330368042,0.003049316583201289,0.0
ground,0,False,210.07565307617188,733.8984985351562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,210.08274841308594,733.8984985351562,9.600000381469727,0.09000000357627869,-1.6799999475479126,9.600000381469727,0.09000000357627869,-1.6799999475479126,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,0.0,-0.0625,0.0,True,210.08274841308594,nan,nan,122.93147277832031,nan,nan,-31.53563117980957,nan,nan,-11.324250221252441,9.642370223999023,0.09000000357627869,-11.22342586517334,0.003049316583201289,0.0
ground,0,False,210.08274841308594,734.2799682617188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,210.09275817871094,734.2799682617188,9.609999656677246,0.10000000149011612,-1.6699999570846558,9.609999656677246,0.10000000149011612,-1.6699999570846558,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.0625,0.0,0.0,True,210.09275817871094,nan,nan,124.45140838623047,nan,nan,-30.314096450805664,nan,nan,-11.225186347961426,9.652091979980469,0.10000000149011612,-11.213155746459961,0.003049316583201289,0.0
ground,0,False,210.0897216796875,734.2625732421875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,210.10276794433594,734.8174438476562,9.59000015258789,0.09000000357627869,-1.6699999570846558,9.59000015258789,0.09000000357627869,-1.6699999570846558,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.0625,-0.125,0.0625,True,210.10276794433594,nan,nan,125.9520492553711,nan,nan,-29.11505889892578,nan,nan,-11.20875072479248,9.632100105285645,0.09000000357627869,-11.213703155517578,0.003049316583201289,0.0
ground,0,False,210.1057586669922,734.2105712890625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,210.1129150390625,734.2105712890625,9.600000381469727,0.07000000029802322,-1.659999966621399,9.600000381469727,0.07000000029802322,-1.659999966621399,0.0,0.0,0.0,0.0,-0.125,-0.0625,0.0625,True,210.1129150390625,nan,nan,127.42398834228516,nan,nan,-27.94373321533203,nan,nan,-11.196985244750977,9.641897201538086,0.07000000029802322,-11.202919960021973,0.0,0.0
ground,0,False,210.11090087890625,734.08056640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,False,210.12391662597656,734.2973022460938,0.0,0.0,0.0,0.0,0.0,0.0,0.9961844682693481,0.005493327975273132,0.08709976077079773,-6.103697523940355e-05,-0.0625,-0.125,0.125,True,,,,,,,,,,,,,,,
