Column mapping:
  timestamp <- 'sensor_timestamp'
  altitude_feet <- 'sensor_altitude_feet'
  accel_icm_x <- 'sensor_accel_icm_x'
  accel_icm_y <- 'sensor_accel_icm_y'
  accel_icm_z <- 'sensor_accel_icm_z'
  accel_bno_x <- 'sensor_accel_bno_x'
  accel_bno_y <- 'sensor_accel_bno_y'
  accel_bno_z <- 'sensor_accel_bno_z'
  gyro_x <- 'sensor_gyro_x'
  gyro_y <- 'sensor_gyro_y'
  gyro_z <- 'sensor_gyro_z'
  quat_w <- 'sensor_quat_w'
  quat_x <- 'sensor_quat_x'
  quat_y <- 'sensor_quat_y'
  quat_z <- 'sensor_quat_z'
time_s,altitude_m,velocity_mps,apogee_prediction_m,status,horizontal_velocity_mps
407.074,205.481,-22.8428,1754.37,descent,996.553
407.084,205.535,-22.7967,1754.37,descent,996.619
407.095,205.58,-22.7584,1754.37,descent,996.687
407.105,205.64,-22.7086,1754.37,descent,996.75
407.115,205.7,-22.6593,1754.37,descent,996.813
407.126,205.738,-22.6258,1754.37,descent,996.883
407.136,205.797,-22.5775,1754.37,descent,996.946
407.146,205.852,-22.458,1754.37,descent,997.044
407.189,205.197,-22.8923,1754.37,descent,997.336
407.199,205.275,-22.831,1754.37,descent,997.393
407.209,205.333,-22.7803,1754.37,descent,997.461
407.22,205.406,-22.7185,1754.37,descent,997.525
407.23,205.478,-22.6582,1754.37,descent,997.589
407.24,205.55,-22.5982,1754.37,descent,997.652
407.25,205.611,-22.5467,1754.37,descent,997.717
407.26,205.674,-22.4938,1754.37,descent,997.781
407.272,205.696,-22.4716,1754.37,descent,997.857
407.282,205.761,-22.4175,1754.37,descent,997.921
407.293,205.815,-22.3719,1754.37,descent,997.987
407.303,205.863,-22.3309,1754.37,descent,998.055
407.314,205.916,-22.2869,1754.37,descent,998.12
407.324,205.974,-22.2389,1754.37,descent,998.185
407.334,206.028,-22.1942,1754.37,descent,998.25
407.345,206.065,-22.163,1754.37,descent,998.319
407.356,206.11,-22.1258,1754.37,descent,998.387
407.366,206.162,-22.0836,1754.37,descent,998.451
407.376,206.211,-22.0447,1754.37,descent,998.516
407.396,206.05,-22.1614,1754.37,descent,998.643
407.407,206.105,-22.116,1754.37,descent,998.707
407.417,206.162,-22.0704,1754.37,descent,998.771
407.427,206.215,-22.0275,1754.37,descent,998.834
407.437,206.267,-21.9863,1754.37,descent,998.899
407.448,206.302,-21.9577,1754.37,descent,998.968
407.459,206.335,-21.931,1754.37,descent,999.037
407.469,206.378,-21.8968,1754.37,descent,999.103
407.48,206.411,-21.8703,1754.37,descent,999.172
407.49,206.461,-21.8316,1754.37,descent,999.236
407.501,206.485,-21.8134,1754.37,descent,999.307
407.512,206.525,-21.7819,1754.37,descent,999.372
407.522,206.574,-21.6709,1754.37,descent,999.47
407.553,206.168,-21.9543,1754.37,descent,999.686
407.564,206.219,-21.9176,1754.37,descent,999.747
407.574,206.273,-21.8756,1754.37,descent,999.812
407.585,206.324,-21.836,1754.37,descent,999.878
407.595,206.373,-21.7989,1754.37,descent,999.943
407.606,206.415,-21.7668,1754.37,descent,1000.01
407.616,206.461,-21.732,1754.37,descent,1000.08
407.626,206.512,-21.6193,1754.37,descent,1000.18
407.659,206.094,-21.9136,1754.37,descent,1000.4
407.669,206.158,-21.8673,1754.37,descent,1000.46
407.68,206.203,-21.8327,1754.37,descent,1000.53
407.69,206.266,-21.7852,1754.37,descent,1000.59
407.701,206.309,-21.7529,1754.37,descent,1000.66
407.711,206.364,-21.7115,1754.37,descent,1000.72
407.721,206.411,-21.677,1754.37,descent,1000.79
407.732,206.465,-21.562,1754.37,descent,1000.89
407.764,206.063,-21.8459,1754.37,descent,1001.11
407.774,206.128,-21.8002,1754.37,descent,1001.17
407.784,206.189,-21.7547,1754.37,descent,1001.24
407.795,206.238,-21.7188,1754.37,descent,1001.3
407.806,206.292,-21.6795,1754.37,descent,1001.37
407.816,206.353,-21.6348,1754.37,descent,1001.44
407.826,206.415,-21.5906,1754.37,descent,1001.5
407.836,206.473,-21.5485,1754.37,descent,1001.57
407.846,206.534,-21.4315,1754.37,descent,1001.66
407.878,206.137,-21.7161,1754.37,descent,1001.88
407.889,206.203,-21.6708,1754.37,descent,1001.94
407.901,206.23,-21.653,1754.37,descent,1002.02
407.911,206.299,-21.5268,1754.37,descent,1002.12
407.942,205.919,-21.7965,1754.37,descent,1002.33
407.952,206.001,-21.7396,1754.37,descent,1002.39
407.963,206.062,-21.6959,1754.37,descent,1002.46
407.974,206.128,-21.6486,1754.37,descent,1002.53
407.984,206.192,-21.6029,1754.37,descent,1002.6
407.995,206.249,-21.5631,1754.37,descent,1002.67
408.006,206.314,-21.518,1754.37,descent,1002.73
408.016,206.384,-21.4683,1754.37,descent,1002.79
408.026,206.452,-21.4219,1754.37,descent,1002.86
408.036,206.516,-21.3783,1754.37,descent,1002.92
408.046,206.58,-21.3346,1754.37,descent,1002.99
408.056,206.645,-21.2917,1754.37,descent,1003.05
408.066,206.707,-21.2508,1754.37,descent,1003.11
408.077,206.748,-21.2265,1754.37,descent,1003.18
408.088,206.793,-21.199,1754.37,descent,1003.25
408.098,206.844,-21.1677,1754.37,descent,1003.32
408.108,206.897,-21.1344,1754.37,descent,1003.38
408.118,206.955,-21.0984,1754.37,descent,1003.45
408.129,207.01,-21.0647,1754.37,descent,1003.51
408.14,207.038,-21.0516,1754.37,descent,1003.58
408.15,207.082,-21.0268,1754.37,descent,1003.65
408.16,207.128,-21.0004,1754.37,descent,1003.71
408.171,207.173,-20.9757,1754.37,descent,1003.78
408.181,207.221,-20.9481,1754.37,descent,1003.84
408.191,207.262,-20.9269,1754.37,descent,1003.9
408.202,207.297,-20.9108,1754.37,descent,1003.97
408.212,207.33,-20.8955,1754.37,descent,1004.04
408.223,207.368,-20.8767,1754.37,descent,1004.1
408.233,207.407,-20.8583,1754.37,descent,1004.17
408.243,207.444,-20.8406,1754.37,descent,1004.23
408.255,207.45,-20.8474,1754.37,descent,1004.31
408.265,207.489,-20.8284,1754.37,descent,1004.37
408.275,207.525,-20.8127,1754.37,descent,1004.44
408.286,207.551,-20.8045,1754.37,descent,1004.5
408.307,207.377,-20.8173,1754.37,descent,1004.69
408.338,206.993,-21.1183,1754.37,descent,1004.9
408.348,207.048,-21.0895,1754.37,descent,1004.96
408.358,207.098,-21.0616,1754.37,descent,1005.02
408.368,207.143,-21.0375,1754.37,descent,1005.09
408.378,207.19,-21.0117,1754.37,descent,1005.15
408.389,207.231,-20.9911,1754.37,descent,1005.22
408.4,207.26,-20.9803,1754.37,descent,1005.29
408.41,207.298,-20.9621,1754.37,descent,1005.35
408.421,207.34,-20.9412,1754.37,descent,1005.42
408.431,207.384,-20.9196,1754.37,descent,1005.48
408.441,207.417,-20.9057,1754.37,descent,1005.55
408.451,207.456,-20.8884,1754.37,descent,1005.61
408.462,207.478,-20.8834,1754.37,descent,1005.68
408.473,207.511,-20.8702,1754.37,descent,1005.75
408.487,207.464,-20.9206,1754.37,descent,1005.84
408.497,207.503,-20.9024,1754.37,descent,1005.9
408.508,207.526,-20.8974,1754.37,descent,1005.97
408.518,207.55,-20.8911,1754.37,descent,1006.04
408.529,207.58,-20.8811,1754.37,descent,1006.11
408.541,207.574,-20.8988,1754.37,descent,1006.18
408.551,207.611,-20.8823,1754.37,descent,1006.25
408.562,207.637,-20.8756,1754.37,descent,1006.31
408.572,207.669,-20.8639,1754.37,descent,1006.38
408.582,207.699,-20.8531,1754.37,descent,1006.44
408.592,207.726,-20.8452,1754.37,descent,1006.51
408.602,207.759,-20.833,1754.37,descent,1006.57
408.612,207.791,-20.8216,1754.37,descent,1006.63
408.623,207.801,-20.8275,1754.37,descent,1006.7
408.634,207.815,-20.8299,1754.37,descent,1006.77
408.644,207.836,-20.8274,1754.37,descent,1006.84
408.655,207.85,-20.8303,1754.37,descent,1006.9
408.666,207.866,-20.8314,1754.37,descent,1006.97
408.676,207.883,-20.8319,1754.37,descent,1007.04
408.686,207.904,-20.8289,1754.37,descent,1007.1
408.697,207.923,-20.8277,1754.37,descent,1007.17
408.708,207.927,-20.8389,1754.37,descent,1007.24
408.719,207.933,-20.8481,1754.37,descent,1007.31
408.729,207.949,-20.8491,1754.37,descent,1007.37
408.739,207.971,-20.7717,1754.37,descent,1007.47
408.77,207.559,-21.0889,1754.37,descent,1007.69
408.781,207.582,-21.0861,1754.37,descent,1007.75
408.792,207.596,-21.0879,1754.37,descent,1007.82
408.802,207.629,-21.0752,1754.37,descent,1007.88
408.812,207.658,-21.0656,1754.37,descent,1007.94
408.822,207.686,-21.0569,1754.37,descent,1008.01
408.834,207.666,-21.0853,1754.37,descent,1008.09
408.844,207.695,-21.0759,1754.37,descent,1008.15
408.855,207.716,-21.0725,1754.37,descent,1008.22
408.865,207.728,-21.0755,1754.37,descent,1008.28
408.876,207.746,-21.0746,1754.37,descent,1008.35
408.886,207.767,-21.071,1754.37,descent,1008.41
408.896,207.785,-21.0697,1754.37,descent,1008.48
408.907,207.79,-20.9996,1754.37,descent,1008.58
408.938,207.379,-21.3124,1754.37,descent,1008.8
408.949,207.395,-21.3142,1754.37,descent,1008.86
408.959,207.428,-21.301,1754.37,descent,1008.93
408.97,207.439,-21.3043,1754.37,descent,1009
408.981,207.462,-21.2984,1754.37,descent,1009.06
408.991,207.493,-21.2864,1754.37,descent,1009.13
409.004,207.466,-21.3186,1754.37,descent,1009.21
409.025,207.259,-21.4894,1754.37,descent,1009.34
409.035,207.289,-21.4766,1754.37,descent,1009.41
409.046,207.319,-21.4643,1754.37,descent,1009.47
409.056,207.346,-21.4543,1754.37,descent,1009.54
409.067,207.366,-21.4493,1754.37,descent,1009.61
409.077,207.387,-21.4437,1754.37,descent,1009.67
409.088,207.41,-21.4365,1754.37,descent,1009.74
409.098,207.436,-21.3516,1754.37,descent,1009.84
409.129,207.025,-21.6561,1754.37,descent,1010.05
409.14,207.053,-21.6474,1754.37,descent,1010.11
409.15,207.084,-21.633,1754.37,descent,1010.18
409.16,207.124,-21.6124,1754.37,descent,1010.24
409.17,207.162,-21.5927,1754.37,descent,1010.31
409.18,207.2,-21.5735,1754.37,descent,1010.37
409.19,207.232,-21.559,1754.37,descent,1010.43
409.201,207.261,-21.5466,1754.37,descent,1010.5
409.211,207.292,-21.5325,1754.37,descent,1010.56
409.222,207.305,-21.533,1754.37,descent,1010.63
409.232,207.318,-21.5332,1754.37,descent,1010.7
409.242,207.349,-21.4453,1754.37,descent,1010.8
409.275,206.915,-21.7632,1754.37,descent,1011.02
409.285,206.941,-21.7553,1754.37,descent,1011.08
409.296,206.976,-21.737,1754.37,descent,1011.15
409.307,206.995,-21.7312,1754.37,descent,1011.22
409.317,207.02,-21.7207,1754.37,descent,1011.29
409.328,207.055,-21.703,1754.37,descent,1011.35
409.338,207.086,-21.6881,1754.37,descent,1011.42
409.348,207.117,-21.6737,1754.37,descent,1011.48
409.358,207.15,-21.6578,1754.37,descent,1011.55
409.369,207.166,-21.6545,1754.37,descent,1011.61
409.38,207.188,-21.6463,1754.37,descent,1011.68
409.39,207.216,-21.6344,1754.37,descent,1011.75
409.4,207.243,-21.6229,1754.37,descent,1011.81
409.411,207.255,-21.6226,1754.37,descent,1011.88
409.422,207.275,-21.6168,1754.37,descent,1011.95
409.432,207.297,-21.609,1754.37,descent,1012.01
409.442,207.322,-21.5991,1754.37,descent,1012.08
409.453,207.343,-21.5924,1754.37,descent,1012.14
409.464,207.351,-21.5958,1754.37,descent,1012.21
409.474,207.355,-21.6023,1754.37,descent,1012.28
409.485,207.368,-21.6014,1754.37,descent,1012.35
409.496,207.381,-21.5227,1754.37,descent,1012.45
409.528,206.95,-21.8378,1754.37,descent,1012.67
409.539,206.967,-21.8359,1754.37,descent,1012.74
409.549,206.988,-21.8281,1754.37,descent,1012.8
409.56,207.016,-21.8143,1754.37,descent,1012.87
409.571,207.029,-21.8122,1754.37,descent,1012.94
409.581,207.051,-21.8031,1754.37,descent,1013.01
409.591,207.079,-21.7902,1754.37,descent,1013.07
409.602,207.108,-21.7759,1754.37,descent,1013.14
409.612,207.137,-21.7619,1754.37,descent,1013.2
409.622,207.167,-21.7474,1754.37,descent,1013.26
409.632,207.197,-21.7329,1754.37,descent,1013.33
409.642,207.225,-21.7197,1754.37,descent,1013.39
409.652,207.247,-21.7113,1754.37,descent,1013.45
409.663,207.254,-21.7146,1754.37,descent,1013.52
409.674,207.267,-21.7134,1754.37,descent,1013.59
409.684,207.286,-21.7072,1754.37,descent,1013.66
409.694,207.308,-21.6985,1754.37,descent,1013.72
409.704,207.329,-21.6914,1754.37,descent,1013.79
409.715,207.334,-21.6957,1754.37,descent,1013.85
409.726,207.338,-21.7011,1754.37,descent,1013.92
409.737,207.35,-21.701,1754.37,descent,1013.99
409.748,207.352,-21.6276,1754.37,descent,1014.1
409.779,206.924,-21.7358,1754.37,descent,1014.39
409.81,206.506,-22.0526,1754.37,descent,1014.6
409.821,206.54,-22.0376,1754.37,descent,1014.66
409.832,206.561,-22.0279,1754.37,descent,1014.73
409.843,206.588,-22.0141,1754.37,descent,1014.8
409.854,206.622,-21.9947,1754.37,descent,1014.86
409.864,206.664,-21.9693,1754.37,descent,1014.93
409.874,206.706,-21.9439,1754.37,descent,1014.99
409.884,206.747,-21.9201,1754.37,descent,1015.05
409.894,206.786,-21.8972,1754.37,descent,1015.12
409.904,206.818,-21.8803,1754.37,descent,1015.18
409.914,206.855,-21.8593,1754.37,descent,1015.25
409.925,206.871,-21.8539,1754.37,descent,1015.32
409.936,206.892,-21.8451,1754.37,descent,1015.38
409.946,206.922,-21.8293,1754.37,descent,1015.45
409.956,206.948,-21.8173,1754.37,descent,1015.51
409.966,206.979,-21.8003,1754.37,descent,1015.58
409.976,207.013,-21.7819,1754.37,descent,1015.64
409.986,207.043,-21.7667,1754.37,descent,1015.7
409.996,207.071,-21.753,1754.37,descent,1015.77
410.007,207.098,-21.74,1754.37,descent,1015.83
410.018,207.106,-21.7417,1754.37,descent,1015.9
410.028,207.135,-21.7278,1754.37,descent,1015.97
410.039,207.14,-21.7315,1754.37,descent,1016.04
410.049,207.167,-21.7191,1754.37,descent,1016.1
410.06,207.175,-21.7204,1754.37,descent,1016.17
410.07,207.189,-21.7178,1754.37,descent,1016.24
410.08,207.213,-21.7078,1754.37,descent,1016.3
410.09,207.238,-21.6963,1754.37,descent,1016.36
410.1,207.26,-21.6876,1754.37,descent,1016.43
410.111,207.26,-21.6955,1754.37,descent,1016.5
410.122,207.264,-21.701,1754.37,descent,1016.57
410.132,207.286,-21.6917,1754.37,descent,1016.63
410.142,207.306,-21.6846,1754.37,descent,1016.69
410.152,207.326,-21.6776,1754.37,descent,1016.76
410.163,207.327,-21.685,1754.37,descent,1016.83
410.174,207.335,-21.6087,1754.37,descent,1016.93
410.205,206.896,-21.9264,1754.37,descent,1017.15
410.216,206.925,-21.914,1754.37,descent,1017.21
410.226,206.945,-21.9057,1754.37,descent,1017.27
410.236,206.969,-21.818,1754.37,descent,1017.37
410.257,206.763,-21.9683,1754.37,descent,1017.52
410.268,206.784,-21.9602,1754.37,descent,1017.58
410.278,206.808,-21.9481,1754.37,descent,1017.65
410.289,206.839,-21.9312,1754.37,descent,1017.71
410.299,206.87,-21.9144,1754.37,descent,1017.78
410.309,206.898,-21.8999,1754.37,descent,1017.84
410.32,206.907,-21.8997,1754.37,descent,1017.91
410.33,206.935,-21.8848,1754.37,descent,1017.97
410.341,206.941,-21.8866,1754.37,descent,1018.04
410.351,206.97,-21.7971,1754.37,descent,1018.14
410.372,206.763,-21.9484,1754.37,descent,1018.28
410.383,206.782,-21.9416,1754.37,descent,1018.35
410.393,206.808,-21.9287,1754.37,descent,1018.41
410.404,206.825,-21.9224,1754.37,descent,1018.48
410.415,206.838,-21.9191,1754.37,descent,1018.55
410.426,206.852,-21.9149,1754.37,descent,1018.62
410.436,206.875,-21.9035,1754.37,descent,1018.69
410.446,206.904,-21.8144,1754.37,descent,1018.78
410.457,206.913,-21.7347,1754.37,descent,1018.89
410.467,206.938,-21.7241,1754.37,descent,1018.95
410.478,206.961,-21.7152,1754.37,descent,1019.02
410.488,206.981,-21.7081,1754.37,descent,1019.09
410.498,207.005,-21.6981,1754.37,descent,1019.15
410.509,207.025,-21.6907,1754.37,descent,1019.22
410.52,207.032,-21.6937,1754.37,descent,1019.29
410.532,207.012,-21.7176,1754.37,descent,1019.36
410.542,207.038,-21.7063,1754.37,descent,1019.43
410.553,207.044,-21.7097,1754.37,descent,1019.5
410.563,207.067,-21.6999,1754.37,descent,1019.56
410.574,207.072,-21.7046,1754.37,descent,1019.63
410.586,207.05,-21.7295,1754.37,descent,1019.71
410.597,207.058,-21.7316,1754.37,descent,1019.78
410.608,207.07,-21.7314,1754.37,descent,1019.84
410.618,207.09,-21.7242,1754.37,descent,1019.91
410.629,207.094,-21.6496,1754.37,descent,1020.01
410.66,206.655,-21.9683,1754.37,descent,1020.23
410.671,206.674,-21.9633,1754.37,descent,1020.3
410.681,206.705,-21.9467,1754.37,descent,1020.36
410.692,206.73,-21.9345,1754.37,descent,1020.43
410.703,206.744,-21.9313,1754.37,descent,1020.49
410.713,206.774,-21.9156,1754.37,descent,1020.56
410.724,206.782,-21.9165,1754.37,descent,1020.63
410.734,206.807,-21.9046,1754.37,descent,1020.69
410.744,206.828,-21.8955,1754.37,descent,1020.76
410.757,206.794,-21.928,1754.37,descent,1020.84
410.767,206.822,-21.914,1754.37,descent,1020.91
410.778,206.832,-21.9133,1754.37,descent,1020.98
410.789,206.855,-21.9028,1754.37,descent,1021.04
410.799,206.878,-21.8929,1754.37,descent,1021.11
410.809,206.898,-21.8848,1754.37,descent,1021.17
410.82,206.917,-21.8786,1754.37,descent,1021.24
410.83,206.925,-21.8796,1754.37,descent,1021.31
410.841,206.942,-21.874,1754.37,descent,1021.37
410.851,206.964,-21.8647,1754.37,descent,1021.44
410.861,206.984,-21.8578,1754.37,descent,1021.5
410.875,206.921,-21.9128,1754.37,descent,1021.59
410.885,206.947,-21.9006,1754.37,descent,1021.66
410.896,206.954,-21.9024,1754.37,descent,1021.72
410.907,206.96,-21.9049,1754.37,descent,1021.79
410.917,206.984,-21.8938,1754.37,descent,1021.86
410.928,206.977,-21.9066,1754.37,descent,1021.93
410.939,206.979,-21.9126,1754.37,descent,1022
410.95,206.991,-21.9106,1754.37,descent,1022.07
410.96,207.004,-21.908,1754.37,descent,1022.13
410.971,207.019,-21.9037,1754.37,descent,1022.2
410.981,207.021,-21.9097,1754.37,descent,1022.27
410.992,207.034,-21.8308,1754.37,descent,1022.37
411.045,206.13,-22.4649,1754.37,descent,1022.74
411.055,206.174,-22.4419,1754.37,descent,1022.79
411.065,206.216,-22.4134,1754.37,descent,1022.85
411.075,206.256,-22.3873,1754.37,descent,1022.92
411.085,206.296,-22.3607,1754.37,descent,1022.98
411.096,206.316,-22.3496,1754.37,descent,1023.05
411.107,206.333,-22.3397,1754.37,descent,1023.12
411.118,206.349,-22.2507,1754.37,descent,1023.23
411.172,205.408,-22.8925,1754.37,descent,1023.61
411.183,205.456,-22.8616,1754.37,descent,1023.67
411.194,205.512,-22.8185,1754.37,descent,1023.73
411.204,205.572,-22.7728,1754.37,descent,1023.8
411.214,205.627,-22.7305,1754.37,descent,1023.86
411.306,203.824,-23.986,1754.37,descent,1024.45
411.317,203.935,-23.8889,1754.37,descent,1024.52
411.327,204.048,-23.7893,1754.37,descent,1024.58
411.338,204.138,-23.706,1754.37,descent,1024.65
411.348,204.248,-23.6085,1754.37,descent,1024.71
411.359,204.332,-23.5293,1754.37,descent,1024.78
411.421,203.235,-24.2532,1754.37,descent,1025.18
411.432,203.365,-24.1298,1754.37,descent,1025.25
411.442,203.503,-24.0006,1754.37,descent,1025.31
411.452,203.639,-23.874,1754.37,descent,1025.38
411.462,203.776,-23.7475,1754.37,descent,1025.44
411.473,203.887,-23.6389,1754.37,descent,1025.51
411.538,202.751,-24.3732,1754.37,descent,1025.92
411.548,202.923,-24.2091,1754.37,descent,1025.99
411.558,203.094,-24.0475,1754.37,descent,1026.05
411.569,203.256,-23.8926,1754.37,descent,1026.12
411.58,205.122,-22.3832,1754.37,descent,1026.19
411.648,203.986,-23.1685,1754.37,descent,1026.62
411.659,204.158,-23.0077,1754.37,descent,1026.69
411.669,204.327,-22.8495,1754.37,descent,1026.76
411.68,204.486,-22.7002,1754.37,descent,1026.83
411.69,204.658,-22.543,1754.37,descent,1026.89
411.701,204.805,-22.4051,1754.37,descent,1026.96
411.753,204.055,-22.9109,1754.37,descent,1027.29
411.764,204.24,-22.7372,1754.37,descent,1027.36
411.774,204.433,-22.5593,1754.37,descent,1027.42
411.784,204.611,-22.3943,1754.37,descent,1027.49
411.795,204.789,-22.231,1754.37,descent,1027.55
411.805,204.957,-22.0765,1754.37,descent,1027.62
411.818,205.06,-21.9718,1754.37,descent,1027.7
411.828,205.221,-21.8247,1754.37,descent,1027.77
411.839,205.383,-21.6786,1754.37,descent,1027.83
411.849,205.539,-21.538,1754.37,descent,1027.9
411.859,205.692,-21.4009,1754.37,descent,1027.96
411.869,205.836,-21.2723,1754.37,descent,1028.03
411.88,205.968,-21.1537,1754.37,descent,1028.1
411.891,206.095,-21.0402,1754.37,descent,1028.16
411.901,206.229,-20.9229,1754.37,descent,1028.23
411.911,206.36,-20.8089,1754.37,descent,1028.3
411.921,206.486,-20.6993,1754.37,descent,1028.36
411.933,206.579,-20.6171,1754.37,descent,1028.43
411.943,206.702,-20.511,1754.37,descent,1028.5
411.953,206.818,-20.4122,1754.37,descent,1028.57
411.964,206.918,-20.3272,1754.37,descent,1028.64
411.974,207.034,-20.231,1754.37,descent,1028.7
411.984,207.148,-20.1359,1754.37,descent,1028.76
411.995,207.246,-19.9778,1754.37,descent,1028.87
412.027,206.94,-20.2057,1754.37,descent,1029.08
412.038,207.043,-20.1233,1754.37,descent,1029.15
412.048,207.157,-20.0297,1754.37,descent,1029.21
412.058,207.267,-19.941,1754.37,descent,1029.28
412.069,207.371,-19.8575,1754.37,descent,1029.34
412.079,207.475,-19.699,1754.37,descent,1029.45
