angle of actuation,angle of attack,mach number,axial force,normal force
40.0,0.0,0.275,145.3278326653747,0.6212972510250045

40.0,0.0,0.3,172.612407681557,0.7712955581678216

40.0,0.0,0.325,202.2410772223419,0.9197690656640329

40.0,0.0,0.35,234.1072857021211,0.9444374890701699

40.0,0.0,0.375,268.331905061333,1.040168428049389

40.0,0.0,0.4,304.8842248131666,1.188046476680455

40.0,0.0,0.425,343.7349383443998,1.35557201264178

40.0,0.0,0.45,384.9327527000416,1.950233960796993

40.0,0.0,0.475,428.4569116985805,1.915778762195831

40.0,0.0,0.5,474.2760650300899,2.136379840264407

40.0,0.0,0.525,522.4880210933374,2.18450310541008

40.0,0.0,0.55,573.1835896605783,2.43855343251559

40.0,0.0,0.575,626.3538989731977,2.613220514804567

40.0,0.0,0.6,682.14259188529,3.211653346395302

40.0,0.0,0.625,740.518308932211,3.479382251954789

40.0,0.0,0.65,801.5919780538244,3.919296148421175

40.0,0.0,0.675,865.4558493255219,4.118931945189452

40.0,0.0,0.7,932.4213365253419,4.929365794843669

40.0,1.25,0.025,0,3.282813698413065

40.0,1.25,0.05,0,5.437517360567426

40.0,1.25,0.075,0,7.462052733775863

40.0,1.25,0.1,3.7714972130875313,9.291866080397767

40.0,1.25,0.125,22.17110997816439,10.799849959007588

40.0,1.25,0.15,34.60643213030608,11.631061471276018

40.0,1.25,0.175,36.806372875827,10.998441159691778

40.0,1.25,0.2,69.65774583642602,10.5317270525537

40.0,1.25,0.225,97.73197003807257,14.26194058847253

40.0,1.25,0.25,120.3946163993356,17.74714203212583

40.0,1.25,0.275,145.3739980504254,21.48069418819886

40.0,1.25,0.3,172.6678018495116,25.60938121341182

40.0,1.25,0.325,202.2721734613328,29.91190568570394

40.0,1.25,0.35,234.1569135563674,34.84544164450911

40.0,1.25,0.375,268.357188032027,40.04882371876469

40.0,1.25,0.4,304.8503386613639,45.66887266388232

40.0,1.25,0.425,343.6545546162026,51.69517650751699

40.0,1.25,0.45,384.828999646063,57.9920390009033

40.0,1.25,0.475,428.3272336466482,64.26040132126937

40.0,1.25,0.5,474.1495709713409,71.43582766803254

40.0,1.25,0.525,522.3757716027593,78.94242789459322

40.0,1.25,0.55,573.0118220183276,86.76383334295554

40.0,1.25,0.575,626.1182996212784,95.0806483169416

40.0,1.25,0.6,681.7812914747224,103.7786337051978

40.0,1.25,0.625,739.9049737426895,113.3380176487202

40.0,1.25,0.65,800.953408051079,123.0421576180709

40.0,1.25,0.675,864.6231224767753,133.3635853724981

40.0,1.25,0.7,931.4674324031638,143.5766185179477

40.0,2.5,0.025,0,30.1259062423851

40.0,2.5,0.05,0,33.11602026106084

40.0,2.5,0.075,0,35.4389884314628

40.0,2.5,0.1,7.891323202095481,36.799791633612585

40.0,2.5,0.125,25.606726508642392,36.61121390748417

40.0,2.5,0.15,37.239297432990746,33.05438396792028

40.0,2.5,0.175,38.73307632732962,23.13689258461959

40.0,2.5,0.2,73.78408420093622,21.987290735548555

40.0,2.5,0.225,97.3689932931274,28.10854193335538

40.0,2.5,0.25,119.9164047895695,34.70744303283381

40.0,2.5,0.275,144.7678429258997,41.98605187752289

40.0,2.5,0.3,171.9164683999556,50.00536272014702

40.0,2.5,0.325,201.3765826686279,58.69154213330039

40.0,2.5,0.35,233.0124491673543,68.08383969932319

40.0,2.5,0.375,267.0519705978043,78.1831801788586

40.0,2.5,0.4,303.4605346090565,89.17847247219665

40.0,2.5,0.425,342.1631925628075,100.9711181981573

40.0,2.5,0.45,383.0838491201839,113.4606367852693

40.0,2.5,0.475,426.4358600213767,125.9770612937432

40.0,2.5,0.5,471.973353221864,139.540269736686

40.0,2.5,0.525,519.9082316610251,154.0155686890782

40.0,2.5,0.55,570.2963996508543,169.4100488391324

40.0,2.5,0.575,623.0379660031397,185.3795992002578

40.0,2.5,0.6,678.3259127174857,202.630650921653

40.0,2.5,0.625,736.1328613053374,220.8683443936021

40.0,2.5,0.65,796.6945073801184,239.5383319701582

40.0,2.5,0.675,859.9015744741434,258.6911673671212

40.0,2.5,0.7,926.2216812716356,279.1864566758709

40.0,3.75,0.025,0,17.060121085789774

40.0,3.75,0.05,0,25.04148263921752

40.0,3.75,0.075,0,32.43321153249508

40.0,3.75,0.1,9.674816951892826,38.99412075938699

40.0,3.75,0.125,27.523987602497296,44.30798828400816

40.0,3.75,0.15,39.00442731445793,47.522453379963146

40.0,3.75,0.175,40.03313995643727,45.709005109445485

40.0,3.75,0.2,75.57009412505415,34.64272369796316

40.0,3.75,0.225,96.23519348461377,45.70820048890015

40.0,3.75,0.25,118.5307923167251,56.52340449846614

40.0,3.75,0.275,143.0919072607134,68.42963141963615

40.0,3.75,0.3,169.9020972731716,81.49184676749826

40.0,3.75,0.325,199.0066953543648,95.83921912963538

40.0,3.75,0.35,230.3232860108919,111.0355933178379

40.0,3.75,0.375,263.9196256913695,127.9430072937987

40.0,3.75,0.4,299.7434628647027,145.7845703415406

40.0,3.75,0.425,337.8049283135244,164.8559354227011

40.0,3.75,0.45,378.1623732341255,185.2519463609326

40.0,3.75,0.475,420.6809046305225,206.5351454183432

40.0,3.75,0.5,465.6042237949448,229.1038103797273

40.0,3.75,0.525,512.8208208137311,253.2680853209335

40.0,3.75,0.55,562.3270062203615,278.5986835803615

40.0,3.75,0.575,614.2769962471472,305.4750864375814

40.0,3.75,0.6,668.6266381135188,333.7181132123937

40.0,3.75,0.625,725.5098514584693,363.7952199847257

40.0,3.75,0.65,785.0281864492484,394.9310348959547

40.0,3.75,0.675,847.2935930265339,427.7615063655508

40.0,3.75,0.7,912.4855191068423,462.1992814527143

40.0,5.0,0.025,0,1.2577619648370728

40.0,5.0,0.05,0,16.024818028009463

40.0,5.0,0.075,0,30.06671635345026

40.0,5.0,0.1,0,43.076113935025035

40.0,5.0,0.125,0,54.52613733318327

40.0,5.0,0.15,14.182458370296498,63.34071334841468

40.0,5.0,0.175,43.99880693269888,65.98353757790808

40.0,5.0,0.2,74.63302090406258,57.52833894181086

40.0,5.0,0.225,94.28919485950308,73.22427170564221

40.0,5.0,0.25,116.118353437032,90.48411662227079

40.0,5.0,0.275,140.1562109853558,109.6107953243707

40.0,5.0,0.3,166.4221052214984,130.6131738755608

40.0,5.0,0.325,194.9048937154355,153.583423507846

40.0,5.0,0.35,225.5690282576741,178.3737040869585

40.0,5.0,0.375,258.4468411039417,205.0639145968319

40.0,5.0,0.4,293.5145293340286,233.8641195377633

40.0,5.0,0.425,330.7981610972869,264.4910642390775

40.0,5.0,0.45,370.2770260640676,297.1609598675258

40.0,5.0,0.475,411.9254892522792,331.7141768984828

40.0,5.0,0.5,455.8706375210608,368.0674882712468

40.0,5.0,0.525,502.0264839783164,407.034293795972

40.0,5.0,0.55,550.5436295751607,448.4614469620511

40.0,5.0,0.575,601.3813190183147,491.8664837472129

40.0,5.0,0.6,654.6205157620839,537.779185884355

40.0,5.0,0.625,710.3474690881794,586.2049768876512

40.0,5.0,0.65,768.5486927998484,637.3797618169588

40.0,5.0,0.675,829.649775693543,691.0145511141793

40.0,5.0,0.7,893.663666595565,747.6947240692907

40.0,6.25,0.025,0,0

40.0,6.25,0.05,0,0

40.0,6.25,0.075,0,21.01766314451538

40.0,6.25,0.1,0,42.19527731220313

40.0,6.25,0.125,0,61.31866731659687

40.0,6.25,0.15,24.990685641138096,77.05392758003728

40.0,6.25,0.175,50.168870932612926,85.1371447571182

40.0,6.25,0.2,73.10123637237811,79.47344602859314

40.0,6.25,0.225,92.25571382779015,100.670352236858

40.0,6.25,0.25,113.589551560966,124.3125552443309

40.0,6.25,0.275,137.0945536703391,150.4852091970372

40.0,6.25,0.3,162.7736013084564,179.2483242908293

40.0,6.25,0.325,190.603836947181,210.5059025359829

40.0,6.25,0.35,220.5490794798864,244.3242040002943

40.0,6.25,0.375,252.720612369432,280.6505119553253

40.0,6.25,0.4,286.9738802546264,319.8937864247852

40.0,6.25,0.425,323.4269948130317,361.6050664153773

40.0,6.25,0.45,362.0358316631207,406.0421846605608

40.0,6.25,0.475,402.8422965105925,453.269333714659

40.0,6.25,0.5,445.8353254439466,502.9298790758775

40.0,6.25,0.525,491.105281445222,555.4694363155513

40.0,6.25,0.55,538.6439298685228,611.2927288082004

40.0,6.25,0.575,588.4869272218925,670.3354802694013

40.0,6.25,0.6,640.814479774575,732.3514977729246

40.0,6.25,0.625,695.648175147197,797.7675852172891

40.0,6.25,0.65,753.1045131461069,866.4098744940464

40.0,6.25,0.675,813.3000390019201,938.8636395009129

40.0,6.25,0.7,876.5145914391396,1015.281426444801

40.0,7.5,0.025,0,0

40.0,7.5,0.05,0,0

40.0,7.5,0.075,0,0

40.0,7.5,0.1,0,0

40.0,7.5,0.125,12.636897344196994,0

40.0,7.5,0.15,35.834770283965604,32.18967627744968

40.0,7.5,0.175,56.33893493252698,66.97607285575896

40.0,7.5,0.2,71.85319905681688,98.91269118789592

40.0,7.5,0.225,90.67705475754512,125.2909738058114

40.0,7.5,0.25,111.6364867689056,154.7417796533765

40.0,7.5,0.275,134.7400822279594,187.3797311173305

40.0,7.5,0.3,159.9687841906331,223.0886823059268

40.0,7.5,0.325,187.3429094566188,262.0162525249908

40.0,7.5,0.35,216.8422688540551,304.2571310756113

40.0,7.5,0.375,248.5164283930946,349.6091408958974

40.0,7.5,0.4,282.299023259936,398.3266015213488

40.0,7.5,0.425,318.2671569551607,450.6748152317088

40.0,7.5,0.45,356.3198403564135,506.1815335400822

40.0,7.5,0.475,396.5958940032729,565.1136697230268

40.0,7.5,0.5,439.0243966032664,626.9331477622444

40.0,7.5,0.525,483.880323596221,692.5730623393845

40.0,7.5,0.55,531.016975304678,762.2918688190948

40.0,7.5,0.575,580.536250448335,835.6633830502776

40.0,7.5,0.6,632.5175003975056,913.3412863395142

40.0,7.5,0.625,687.040125821127,995.1651017967403

40.0,7.5,0.65,744.2566849982483,1081.316771969803

40.0,7.5,0.675,804.2855933292624,1172.0630742846

40.0,7.5,0.7,867.3435657610171,1267.839778124483

40.0,8.75,0.025,0,0

40.0,8.75,0.05,0,0

40.0,8.75,0.075,0,0

40.0,8.75,0.1,0,0

40.0,8.75,0.125,0,0

40.0,8.75,0.15,23.263137608139058,35.92447192043397

40.0,8.75,0.175,48.36713347825555,78.91525318330594

40.0,8.75,0.2,71.23415376456884,117.9063202044705

40.0,8.75,0.225,89.87601474157307,149.2949854868898

40.0,8.75,0.25,110.6735982422899,184.5161424170181

40.0,8.75,0.275,133.597956408459,223.4664113259312

40.0,8.75,0.3,158.6278682756955,266.1931326855106

40.0,8.75,0.325,185.7746804767177,312.7029513342799

40.0,8.75,0.35,215.1061829465326,363.2202102339138

40.0,8.75,0.375,246.5074542977434,417.6279139379064

40.0,8.75,0.4,280.0811239105126,475.9903260645571

40.0,8.75,0.425,315.782567145009,538.8119191919551

40.0,8.75,0.45,353.6404604283503,605.1599164205038

40.0,8.75,0.475,393.7248728591176,675.6540872199424

40.0,8.75,0.5,436.016557427261,750.0071612994053

40.0,8.75,0.525,480.7089021262167,829.1997565856507

40.0,8.75,0.55,527.6793714666586,912.8680832604634

40.0,8.75,0.575,577.0865377578333,1001.20288797292

40.0,8.75,0.6,628.9815518271365,1094.62350370885

40.0,8.75,0.625,683.5077835055247,1193.265288946595

40.0,8.75,0.65,740.8313802424416,1297.409009089258

40.0,8.75,0.675,800.9835683329488,1407.205715137298

40.0,8.75,0.7,864.2879944734834,1522.734315545208

40.0,10.0,0.025,0,0

40.0,10.0,0.05,0,0

40.0,10.0,0.075,0,0

40.0,10.0,0.1,0,0

40.0,10.0,0.125,0,0

40.0,10.0,0.15,22.38114232507183,44.16589688141721

40.0,10.0,0.175,47.76270167026071,92.84396517689333

40.0,10.0,0.2,70.74061264131464,137.3798837089516

40.0,10.0,0.225,89.25419224037009,173.967086899332

40.0,10.0,0.25,109.8995445322189,215.0007589563555

40.0,10.0,0.275,132.661198664151,260.428825570942

40.0,10.0,0.3,157.5328822859437,310.2703189492425

40.0,10.0,0.325,184.5276146015908,364.5867132685761

40.0,10.0,0.35,213.6699180275405,423.392925628579

40.0,10.0,0.375,244.9228957057316,486.9182395224262

40.0,10.0,0.4,278.3000817002593,554.9257432585118

40.0,10.0,0.425,313.9206841669642,627.7489163475498

40.0,10.0,0.45,351.6675551104882,705.4994434195282

40.0,10.0,0.475,391.5068560314892,787.7745856622971

40.0,10.0,0.5,433.8160338666131,875.1035189322691

40.0,10.0,0.525,478.3538042509586,967.7188913132335

40.0,10.0,0.55,525.2724470732014,1065.131910784961

40.0,10.0,0.575,574.6293276849804,1168.572298337693

40.0,10.0,0.6,626.5479495688899,1277.642839115582

40.0,10.0,0.625,681.1232531925777,1392.751369405685

40.0,10.0,0.65,738.5036875370665,1513.764819215537

40.0,10.0,0.675,798.901815303437,1641.401236017499

40.0,10.0,0.7,862.4851173248463,1776.655137593754

45.0,0.0,0.025,0,0

45.0,0.0,0.05,0,0

45.0,0.0,0.075,0,0

45.0,0.0,0.1,13.451639168701622,0

45.0,0.0,0.125,34.34000223583335,0

45.0,0.0,0.15,49.29489688359836,0.002709536860980855

45.0,0.0,0.175,66.92685028248792,0.05710030602970662

45.0,0.0,0.2,87.24512915081759,0.0848449266368636

45.0,0.0,0.225,110.2370940254406,0.1086588465911529

45.0,0.0,0.25,135.9190833322071,0.1526503340911702

45.0,0.0,0.275,164.3016725945234,0.1691011876912896

45.0,0.0,0.3,195.3978082634954,0.226146309697203

45.0,0.0,0.325,229.2281986251985,0

45.0,0.0,0.35,265.6869391782265,0

45.0,0.0,0.375,305.0301999210834,0.05136187642752077

45.0,0.0,0.4,347.0660050497967,0.03840086254038511

45.0,0.0,0.425,391.9767629113603,0.09344713595993426

45.0,0.0,0.45,439.6585780634265,0.1660949089532409

45.0,0.0,0.475,490.3089378344066,0

45.0,0.0,0.5,543.9075811642037,0

45.0,0.0,0.525,600.5335609578032,0

45.0,0.0,0.55,660.2514794094867,0

45.0,0.0,0.575,723.1273742286359,0.3620968607947646

45.0,0.0,0.6,789.5096576874543,1.161362325592179

45.0,0.0,0.625,859.5498430352729,0.7706772167096432

45.0,0.0,0.65,933.0490250170054,1.623074998018183

45.0,0.0,0.675,1010.720688998531,0.9407522717516628

45.0,0.0,0.7,1092.522517347028,1.464044414961293

45.0,1.25,0.025,0,4.020982534053019

45.0,1.25,0.05,0,6.9680582441085335

45.0,1.25,0.075,0,9.56497731911827

45.0,1.25,0.1,2.0555496893744194,11.69627483331601

45.0,1.25,0.125,27.821489032412725,13.134266646496144

45.0,1.25,0.15,50.732839437948186,13.2053596084088

45.0,1.25,0.175,67.9843524489545,10.641833799217011

45.0,1.25,0.2,84.96554502122794,10.06198225012965

45.0,1.25,0.225,109.8714544244523,14.48984255820945

45.0,1.25,0.25,135.9020999388999,18.01553455438594

45.0,1.25,0.275,164.2546597402122,21.74813435754393

45.0,1.25,0.3,195.2829112456946,25.81069783024845

45.0,1.25,0.325,229.0314373577091,30.30644679672755

45.0,1.25,0.35,265.3543334246199,34.95981270333784

45.0,1.25,0.375,304.6328721320217,40.42213005488426

45.0,1.25,0.4,346.5642798623002,45.89299073259573

45.0,1.25,0.425,391.4241923291532,51.74941199529884

45.0,1.25,0.45,439.0208028380572,58.12282412107783

45.0,1.25,0.475,489.5573877435711,64.81486968819553

45.0,1.25,0.5,542.9801251117847,71.83856752664556

45.0,1.25,0.525,599.3801876814341,79.32027187769025

45.0,1.25,0.55,658.9577025139595,87.19091413701182

45.0,1.25,0.575,721.7612024952703,95.43084937158312

45.0,1.25,0.6,787.8193466360586,104.7026585925736

45.0,1.25,0.625,857.3364820038656,114.2496799550389

45.0,1.25,0.65,930.5294104839423,123.6113532395633

45.0,1.25,0.675,1007.470162114534,133.7476868198281

45.0,1.25,0.7,1088.379297531114,143.6628997403292

45.0,2.5,0.025,0,18.229268534436414

45.0,2.5,0.05,0,23.09978306175435

45.0,2.5,0.075,0,27.329161985883275

45.0,2.5,0.1,1.614997752747985,30.67823249054618

45.0,2.5,0.125,27.224435668493467,32.6948753743211

45.0,2.5,0.15,49.977794751230135,32.13636064097993

45.0,2.5,0.175,67.12567664006299,26.415821335461345

45.0,2.5,0.2,84.64751008980221,21.86862126616514

45.0,2.5,0.225,109.3820327572514,28.97918414013555

45.0,2.5,0.25,134.8016524958454,35.70032110355253

45.0,2.5,0.275,162.8755414385313,43.32264635680221

45.0,2.5,0.3,193.5773236357499,51.26831509909538

45.0,2.5,0.325,226.8327433775167,59.72207198154474

45.0,2.5,0.35,262.7971819394029,69.39116231324746

45.0,2.5,0.375,301.5068274519014,79.82315244976202

45.0,2.5,0.4,342.8640531134018,90.73677224789776

45.0,2.5,0.425,386.9407875858296,102.3914844918648

45.0,2.5,0.45,433.7046661525688,114.801851191668

45.0,2.5,0.475,483.2280609042065,127.7041500082981

45.0,2.5,0.5,535.6039334080701,141.445499390166

45.0,2.5,0.525,590.8458329783808,156.0023462816164

45.0,2.5,0.55,649.1593391230541,171.2500209517661

45.0,2.5,0.575,710.5855037887936,187.3265791521221

45.0,2.5,0.6,775.3595916145593,204.7142500240073

45.0,2.5,0.625,843.489298704111,222.487436275895

45.0,2.5,0.65,915.1648947610213,240.8600096246139

45.0,2.5,0.675,990.8658451243048,260.1220367015354

45.0,2.5,0.7,1071.00989274577,280.2517726678153

45.0,3.75,0.025,0,1.1690396036177617

45.0,3.75,0.05,0,11.096115481758261

45.0,3.75,0.075,0,20.490551856420097

45.0,3.75,0.1,0,29.155552131552668

45.0,3.75,0.125,16.309037726427274,36.75757884778227

45.0,3.75,0.15,42.70854657825662,42.62805975808078

45.0,3.75,0.175,66.00279871865149,44.65200509337014

45.0,3.75,0.2,83.51851384217781,39.62628306251389

45.0,3.75,0.225,107.1126564283801,46.672283977181

45.0,3.75,0.25,131.962972458454,57.68301641443958

45.0,3.75,0.275,160.65524854591678,70.11650164376987

45.0,3.75,0.3,189.3475246333795,82.54998687310014

45.0,3.75,0.325,221.9713558219717,97.28440293576351

45.0,3.75,0.35,257.2326460286772,112.3777555187634

45.0,3.75,0.375,295.1845678194017,129.456755449897

45.0,3.75,0.4,335.7314403904206,147.3641832444694

45.0,3.75,0.425,378.9931087903292,166.4956065951734

45.0,3.75,0.45,425.0118466057241,186.8575380600454

45.0,3.75,0.475,473.8359613675453,208.4597083654568

45.0,3.75,0.5,525.4606731497271,231.2378613295722

45.0,3.75,0.525,580.0299282123777,255.524481676093

45.0,3.75,0.55,637.5134071282979,281.1226209064868

45.0,3.75,0.575,698.2210811879992,308.4752286572856

45.0,3.75,0.6,762.2438730015135,337.7830211421238

45.0,3.75,0.625,829.5535722611726,367.2525869621404

45.0,3.75,0.65,900.5894339149924,398.3125109238941

45.0,3.75,0.675,975.5391328063228,432.0905017515282

45.0,3.75,0.7,1054.704359085934,466.4965705422023

45.0,5.0,0.025,0,0

45.0,5.0,0.05,0,10.089835847414065

45.0,5.0,0.075,0,24.901716689620457

45.0,5.0,0.1,0,38.672257180722056

45.0,5.0,0.125,17.207855161334233,50.89755458739279

45.0,5.0,0.15,43.06375726994707,60.55166434886672

45.0,5.0,0.175,65.61558726662689,64.27782340060361

45.0,5.0,0.2,82.06051160064041,57.38394485886265

45.0,5.0,0.225,105.0127796618436,73.10110010225812

45.0,5.0,0.25,129.3870132939122,90.2343478763669

45.0,5.0,0.275,156.2857014231905,108.9733970054251

45.0,5.0,0.3,185.7364428692493,129.6746265713232

45.0,5.0,0.325,217.7595241781017,152.2125891580794

45.0,5.0,0.35,252.4196128971599,176.3021761357045

45.0,5.0,0.375,289.7156369161496,202.9205138852884

45.0,5.0,0.4,329.6163782937457,231.345854507133

45.0,5.0,0.425,372.121958633885,261.5026420438527

45.0,5.0,0.45,417.3040723831066,293.4473632077044

45.0,5.0,0.475,465.3204126635653,327.740532839977

45.0,5.0,0.5,516.1260768011015,363.9245248554108

45.0,5.0,0.525,569.7143205134338,402.0350290983167

45.0,5.0,0.55,626.1434248647882,442.176293125372

45.0,5.0,0.575,685.8753399403139,485.1443835487158

45.0,5.0,0.6,748.7179273947347,530.0763167862822

45.0,5.0,0.625,815.2270046892904,577.8222628661852

45.0,5.0,0.65,885.0924281504566,627.2595388314688

45.0,5.0,0.675,958.8288302103381,678.7938085944734

45.0,5.0,0.7,1036.700904337387,733.5063027295397

45.0,6.25,0.025,0,0

45.0,6.25,0.05,0,2.6412741324195395

45.0,6.25,0.075,0,24.535526477740632

45.0,6.25,0.1,0,44.9334902254779

45.0,6.25,0.125,16.549346115494924,63.143261426847346

45.0,6.25,0.15,42.46051213082506,77.77572078458326

45.0,6.25,0.175,65.07986258028743,84.35018332504458

45.0,6.25,0.2,81.60788231948071,76.57717253989159

45.0,6.25,0.225,103.6202207854177,98.08911415212742

45.0,6.25,0.25,127.6444419226477,120.9653018808074

45.0,6.25,0.275,154.1584555071718,146.282528410533

45.0,6.25,0.3,183.1641046855158,173.9471195760245

45.0,6.25,0.325,214.6994458208612,204.2452927762797

45.0,6.25,0.35,248.7810879010245,236.6140662410239

45.0,6.25,0.375,285.4612937587403,272.0958292334892

45.0,6.25,0.4,324.7144217505522,309.5665846167097

45.0,6.25,0.425,366.5623260048438,349.9348937148402

45.0,6.25,0.45,411.0972806931767,392.5326711572116

45.0,6.25,0.475,458.3142361665527,438.1535272129958

45.0,6.25,0.5,508.322570182333,486.8355475685601

45.0,6.25,0.525,561.1518336136045,537.5255038597818

45.0,6.25,0.55,616.9811321701592,591.5212988091843

45.0,6.25,0.575,675.8002370590833,647.7088444363695

45.0,6.25,0.6,738.0516832391394,708.0500187555891

45.0,6.25,0.625,803.417153112387,771.1354802316711

45.0,6.25,0.65,872.3970827477906,837.4524187387296

45.0,6.25,0.675,945.1361364146188,907.2820640352711

45.0,6.25,0.7,1021.872782323719,980.6170790064264

45.0,7.5,0.025,0,0

45.0,7.5,0.05,0,0

45.0,7.5,0.075,0,0

45.0,7.5,0.1,0,0

45.0,7.5,0.125,0,0

45.0,7.5,0.15,26.68562361535265,31.709460102131914

45.0,7.5,0.175,55.20468980315475,65.44304079608946

45.0,7.5,0.2,81.25337978202364,96.41928616022722

45.0,7.5,0.225,102.5802634147423,122.0299019980117

45.0,7.5,0.25,126.3423879143683,150.4466637074551

45.0,7.5,0.275,152.5645136061208,181.9732205038886

45.0,7.5,0.3,181.236146207479,216.5800816510963

45.0,7.5,0.325,212.4249194716776,253.8735382806222

45.0,7.5,0.35,246.115516697165,294.3816996004609

45.0,7.5,0.375,282.4106267828122,338.5660347185506

45.0,7.5,0.4,321.3187409349781,385.6006164201535

45.0,7.5,0.425,362.7160505143432,435.7692115762393

45.0,7.5,0.45,406.7573069052148,489.3140148134175

45.0,7.5,0.475,453.4977926189679,546.830433086951

45.0,7.5,0.5,503.0601305110467,607.4128870202621

45.0,7.5,0.525,555.5348119434507,671.0175251061469

45.0,7.5,0.55,610.8459587684583,738.4947666166597

45.0,7.5,0.575,669.2644990170777,809.71483297288

45.0,7.5,0.6,730.9616080551034,885.0142516186223

45.0,7.5,0.625,796.0251952698708,964.1718181044536

45.0,7.5,0.65,864.6939146359732,1047.339411495876

45.0,7.5,0.675,937.1373910872046,1134.98073814317

45.0,7.5,0.7,1013.642295377575,1227.979054314829

45.0,8.75,0.025,0,0

45.0,8.75,0.05,0,0

45.0,8.75,0.075,0,0

45.0,8.75,0.1,0,0

45.0,8.75,0.125,0,0

45.0,8.75,0.15,25.734792187182446,36.365563517514204

45.0,8.75,0.175,54.56482115629463,78.25721084183522

45.0,8.75,0.2,80.72612441490243,116.3187973598918

45.0,8.75,0.225,101.8484794067465,147.0603713560536

45.0,8.75,0.25,125.3778724858732,181.2590898892766

45.0,8.75,0.275,151.4067364750883,219.4054972104727

45.0,8.75,0.3,179.9389999284494,261.3520268279723

45.0,8.75,0.325,210.8958407649116,306.6755591993378

45.0,8.75,0.35,244.2650639419041,355.9949741117479

45.0,8.75,0.375,280.2084567222249,409.1475431941478

45.0,8.75,0.4,318.7731971083657,466.2891788791376

45.0,8.75,0.425,359.9165534994899,527.1520037884629

45.0,8.75,0.45,403.9009065458358,592.924581041359

45.0,8.75,0.475,450.3802353830012,662.1676987631912

45.0,8.75,0.5,499.7685102135351,735.5760940220325

45.0,8.75,0.525,551.9330277837684,813.2019869584435

45.0,8.75,0.55,607.0378721781351,895.1932709955765

45.0,8.75,0.575,665.2756629164687,981.7659803057074

45.0,8.75,0.6,726.7487733588928,1073.195152335587

45.0,8.75,0.625,791.8304542460887,1170.233279766569

45.0,8.75,0.65,860.3016270066546,1271.554498303673

45.0,8.75,0.675,932.4901940642978,1377.885306037154

45.0,8.75,0.7,1009.091527357358,1490.906917936573

45.0,10.0,0.025,0,0

45.0,10.0,0.05,0,0

45.0,10.0,0.075,0,0

45.0,10.0,0.1,0,0

45.0,10.0,0.125,0,0

45.0,10.0,0.15,25.64284971293642,46.024217594460424

45.0,10.0,0.175,54.23052436354904,93.2492986064683

45.0,10.0,0.2,80.17346109012647,136.7368547338856

45.0,10.0,0.225,101.1605495190972,172.9408009393494

45.0,10.0,0.25,124.5680646777753,213.3898002596445

45.0,10.0,0.275,150.4135698878,258.212541198543

45.0,10.0,0.3,178.6580092646042,307.391849761843

45.0,10.0,0.325,209.3879746831783,361.1468887036128

45.0,10.0,0.35,242.5852828229547,419.1148984877181

45.0,10.0,0.375,278.2740939114548,481.5785731629265

45.0,10.0,0.4,316.5905881609137,548.9675862473032

45.0,10.0,0.425,357.5412272731091,620.7126442989021

45.0,10.0,0.45,401.2350743639678,697.925790029688

45.0,10.0,0.475,447.3435791822349,778.8163509445335

45.0,10.0,0.5,496.5947080965261,865.6097791716567

45.0,10.0,0.525,548.4950574273417,956.773221211651

45.0,10.0,0.55,603.3382358973746,1052.983375234465

45.0,10.0,0.575,661.5021249110872,1155.359513198807

45.0,10.0,0.6,722.7970527138804,1262.548302022841

45.0,10.0,0.625,787.365318898786,1375.095128167459

45.0,10.0,0.65,855.5562430207754,1493.921102340863

45.0,10.0,0.675,928.0763772581972,1620.536867373218

45.0,10.0,0.7,1004.521123720809,1752.826083214384

